tick,liveCells,deadCells,emptyCells,avgFood,totalFood,maxHeight,avgAntibiotic,maxAntibiotic
2170,990,0,9010,0.389169,3891.69,31,0,0
2171,991,0,9009,0.389079,3890.79,31,0,0
2172,991,0,9009,0.388979,3889.79,31,0,0
2173,992,0,9008,0.388901,3889.01,31,0,0
2174,992,0,9008,0.388817,3888.17,31,0,0
2175,993,0,9007,0.388755,3887.55,31,0,0
2176,993,0,9007,0.388692,3886.92,31,0,0
2177,996,0,9004,0.388635,3886.35,31,0,0
2178,998,0,9002,0.388509,3885.09,31,0,0
2179,999,0,9001,0.388357,3883.57,31,0,0
2180,999,0,9001,0.388212,3882.12,31,0,0
2181,999,0,9001,0.388106,3881.06,31,0,0
2182,999,0,9001,0.388028,3880.28,31,0,0
2183,999,0,9001,0.38796,3879.6,31,0,0
2184,999,0,9001,0.387913,3879.13,31,0,0
2185,1001,0,8999,0.387874,3878.74,31,0,0
2186,1002,0,8998,0.387804,3878.04,31,0,0
2187,1002,0,8998,0.387725,3877.25,31,0,0
2188,1003,0,8997,0.387667,3876.67,31,0,0
2189,1003,0,8997,0.387597,3875.97,31,0,0
2190,1003,0,8997,0.387537,3875.37,31,0,0
2191,1004,0,8996,0.387497,3874.97,31,0,0
2192,1005,0,8995,0.38744,3874.4,31,0,0
2193,1005,0,8995,0.387366,3873.66,31,0,0
2194,1008,0,8992,0.387314,3873.14,31,0,0
2195,1009,0,8991,0.387197,3871.97,31,0,0
2196,1010,0,8990,0.387087,3870.87,31,0,0
2197,1011,0,8989,0.386974,3869.74,31,0,0
2198,1011,0,8989,0.38686,3868.6,31,0,0
2199,1011,0,8989,0.386768,3867.68,31,0,0
2200,1012,0,8988,0.3867,3867,31,0,0
2201,1013,0,8987,0.386623,3866.23,31,0,0
2202,1014,0,8986,0.386546,3865.46,31,0,0
2203,1014,0,8986,0.386447,3864.47,31,0,0
2204,1015,0,8985,0.386365,3863.65,31,0,0
2205,1015,0,8985,0.386262,3862.62,31,0,0
2206,1016,0,8984,0.386182,3861.82,31,0,0
2207,1016,0,8984,0.386094,3860.94,31,0,0
2208,1016,0,8984,0.386037,3860.37,31,0,0
2209,1017,0,8983,0.385983,3859.83,32,0,0
2210,1017,0,8983,0.385929,3859.29,32,0,0
2211,1018,0,8982,0.385891,3858.91,32,0,0
2212,1019,0,8981,0.385845,3858.45,32,0,0
2213,1020,0,8980,0.385786,3857.86,32,0,0
2214,1020,0,8980,0.385728,3857.28,32,0,0
2215,1022,0,8978,0.385676,3856.76,32,0,0
2216,1024,0,8976,0.385588,3855.88,32,0,0
2217,1024,0,8976,0.385477,3854.77,32,0,0
2218,1024,0,8976,0.385389,3853.89,32,0,0
2219,1025,0,8975,0.385314,3853.14,32,0,0
2220,1027,0,8973,0.385226,3852.26,32,0,0
2221,1027,0,8973,0.385089,3850.89,32,0,0
2222,1028,0,8972,0.384973,3849.73,32,0,0
2223,1028,0,8972,0.384873,3848.73,32,0,0
2224,1028,0,8972,0.384799,3847.99,32,0,0
2225,1030,0,8970,0.384745,3847.45,32,0,0
2226,1031,0,8969,0.384653,3846.53,32,0,0
2227,1032,0,8968,0.384562,3845.62,32,0,0
2228,1034,0,8966,0.384452,3844.52,32,0,0
2229,1034,0,8966,0.384318,3843.18,32,0,0
2230,1035,0,8965,0.384229,3842.29,32,0,0
2231,1035,0,8965,0.38413,3841.3,32,0,0
2232,1036,0,8964,0.384057,3840.56,32,0,0
2233,1037,0,8963,0.383982,3839.82,32,0,0
2234,1037,0,8963,0.383887,3838.87,32,0,0
2235,1037,0,8963,0.383813,3838.13,32,0,0
2236,1038,0,8962,0.383758,3837.58,32,0,0
2237,1038,0,8962,0.383694,3836.94,32,0,0
2238,1038,0,8962,0.383648,3836.48,32,0,0
2239,1039,0,8961,0.383611,3836.11,32,0,0
2240,1039,0,8961,0.383545,3835.45,32,0,0
2241,1039,0,8961,0.3835,3835,32,0,0
2242,1041,0,8959,0.383466,3834.66,32,0,0
2243,1041,0,8959,0.38338,3833.8,32,0,0
2244,1042,0,8958,0.383309,3833.09,32,0,0
2245,1043,0,8957,0.383234,3832.34,32,0,0
2246,1043,0,8957,0.383146,3831.46,32,0,0
2247,1043,0,8957,0.383075,3830.75,32,0,0
2248,1043,0,8957,0.383029,3830.29,32,0,0
2249,1046,0,8954,0.38299,3829.9,32,0,0
2250,1047,0,8953,0.382893,3828.93,32,0,0
2251,1047,0,8953,0.3828,3828,32,0,0
2252,1048,0,8952,0.382731,3827.31,32,0,0
2253,1048,0,8952,0.38265,3826.5,32,0,0
2254,1048,0,8952,0.382577,3825.77,32,0,0
2255,1048,0,8952,0.382519,3825.19,32,0,0
2256,1050,0,8950,0.38248,3824.8,32,0,0
2257,1050,0,8950,0.382395,3823.95,32,0,0
2258,1051,0,8949,0.382336,3823.36,32,0,0
2259,1051,0,8949,0.382264,3822.64,32,0,0
2260,1053,0,8947,0.382215,3822.15,32,0,0
2261,1054,0,8946,0.382124,3821.24,32,0,0
2262,1054,0,8946,0.38202,3820.2,32,0,0
2263,1054,0,8946,0.381933,3819.33,32,0,0
2264,1054,0,8946,0.381869,3818.69,32,0,0
2265,1055,0,8945,0.381816,3818.16,32,0,0
2266,1056,0,8944,0.381763,3817.62,32,0,0
2267,1056,0,8944,0.381712,3817.12,32,0,0
2268,1056,0,8944,0.381684,3816.84,32,0,0
2269,1057,0,8943,0.381662,3816.62,32,0,0
2270,1057,0,8943,0.381611,3816.11,32,0,0
2271,1058,0,8942,0.381566,3815.66,32,0,0
2272,1058,0,8942,0.381508,3815.08,32,0,0
2273,1058,0,8942,0.381457,3814.57,32,0,0
2274,1058,0,8942,0.381411,3814.11,32,0,0
2275,1058,0,8942,0.381373,3813.73,32,0,0
2276,1058,0,8942,0.381347,3813.47,32,0,0
2277,1059,0,8941,0.381325,3813.25,32,0,0
2278,1060,0,8940,0.381275,3812.75,32,0,0
2279,1060,0,8940,0.381218,3812.18,32,0,0
2280,1061,0,8939,0.381169,3811.69,32,0,0
2281,1061,0,8939,0.381101,3811.01,32,0,0
2282,1062,0,8938,0.381052,3810.52,32,0,0
2283,1062,0,8938,0.380994,3809.94,32,0,0
2284,1062,0,8938,0.380946,3809.46,32,0,0
2285,1062,0,8938,0.380902,3809.02,32,0,0
2286,1064,0,8936,0.380859,3808.59,32,0,0
2287,1064,0,8936,0.380787,3807.87,32,0,0
2288,1064,0,8936,0.380728,3807.28,32,0,0
2289,1064,0,8936,0.380686,3806.86,32,0,0
2290,1064,0,8936,0.380654,3806.54,32,0,0
2291,1066,0,8934,0.380622,3806.22,32,0,0
2292,1066,0,8934,0.380557,3805.57,32,0,0
2293,1066,0,8934,0.380506,3805.06,32,0,0
2294,1067,0,8933,0.380476,3804.76,32,0,0
2295,1067,0,8933,0.380419,3804.19,32,0,0
2296,1068,0,8932,0.38037,3803.7,32,0,0
2297,1068,0,8932,0.380309,3803.09,32,0,0
2298,1068,0,8932,0.38026,3802.6,32,0,0
2299,1069,0,8931,0.380223,3802.23,32,0,0
2300,1070,0,8930,0.380158,3801.58,32,0,0
2301,1070,0,8930,0.380078,3800.78,32,0,0
2302,1070,0,8930,0.380018,3800.18,32,0,0
2303,1070,0,8930,0.379967,3799.67,32,0,0
2304,1070,0,8930,0.379927,3799.27,32,0,0
2305,1070,0,8930,0.379905,3799.05,32,0,0
2306,1070,0,8930,0.379895,3798.95,32,0,0
2307,1070,0,8930,0.379886,3798.86,32,0,0
2308,1071,0,8929,0.379881,3798.81,32,0,0
2309,1072,0,8928,0.379837,3798.37,32,0,0
2310,1072,0,8928,0.379774,3797.74,32,0,0
2311,1072,0,8928,0.379723,3797.23,32,0,0
2312,1073,0,8927,0.379681,3796.81,32,0,0
2313,1073,0,8927,0.379639,3796.39,32,0,0
2314,1074,0,8926,0.379599,3795.99,32,0,0
2315,1075,0,8925,0.379539,3795.39,32,0,0
2316,1075,0,8925,0.379456,3794.56,32,0,0
2317,1075,0,8925,0.37939,3793.9,32,0,0
2318,1075,0,8925,0.379339,3793.39,32,0,0
2319,1075,0,8925,0.379307,3793.07,32,0,0
2320,1075,0,8925,0.379294,3792.94,32,0,0
2321,1075,0,8925,0.379289,3792.89,32,0,0
2322,1075,0,8925,0.379284,3792.84,32,0,0
2323,1075,0,8925,0.379279,3792.79,32,0,0
2324,1076,0,8924,0.379275,3792.75,32,0,0
2325,1078,0,8922,0.379236,3792.36,33,0,0
2326,1078,0,8922,0.37914,3791.4,33,0,0
2327,1080,0,8920,0.379067,3790.67,33,0,0
2328,1080,0,8920,0.37894,3789.4,33,0,0
2329,1080,0,8920,0.378843,3788.43,33,0,0
2330,1080,0,8920,0.378786,3787.86,33,0,0
2331,1080,0,8920,0.378747,3787.47,33,0,0
2332,1080,0,8920,0.378717,3787.17,33,0,0
2333,1081,0,8919,0.378713,3787.13,33,0,0
2334,1081,0,8919,0.378679,3786.79,33,0,0
2335,1082,0,8918,0.378652,3786.52,33,0,0
2336,1083,0,8917,0.378599,3785.99,33,0,0
2337,1083,0,8917,0.378522,3785.22,33,0,0
2338,1085,0,8915,0.378459,3784.59,33,0,0
2339,1085,0,8915,0.37835,3783.5,33,0,0
2340,1086,0,8914,0.378273,3782.73,33,0,0
2341,1087,0,8913,0.378188,3781.88,33,0,0
2342,1087,0,8913,0.378096,3780.96,33,0,0
2343,1087,0,8913,0.378039,3780.39,33,0,0
2344,1088,0,8912,0.377995,3779.95,33,0,0
2345,1088,0,8912,0.377934,3779.34,33,0,0
2346,1088,0,8912,0.377886,3778.86,33,0,0
2347,1091,0,8909,0.377858,3778.58,33,0,0
2348,1092,0,8908,0.377738,3777.38,33,0,0
2349,1092,0,8908,0.377625,3776.25,33,0,0
2350,1092,0,8908,0.377539,3775.39,33,0,0
2351,1093,0,8907,0.377476,3774.76,33,0,0
2352,1096,0,8904,0.377411,3774.11,33,0,0
2353,1098,0,8902,0.377299,3772.99,33,0,0
2354,1098,0,8902,0.377156,3771.56,33,0,0
2355,1098,0,8902,0.377038,3770.38,33,0,0
2356,1099,0,8901,0.376938,3769.38,33,0,0
2357,1100,0,8900,0.376831,3768.31,33,0,0
2358,1100,0,8900,0.376725,3767.25,33,0,0
2359,1101,0,8899,0.376667,3766.67,34,0,0
2360,1103,0,8897,0.376603,3766.03,34,0,0
2361,1103,0,8897,0.376497,3764.97,34,0,0
2362,1104,0,8896,0.37641,3764.1,34,0,0
2363,1105,0,8895,0.376321,3763.21,34,0,0
2364,1105,0,8895,0.376217,3762.17,34,0,0
2365,1105,0,8895,0.376139,3761.39,34,0,0
2366,1105,0,8895,0.376082,3760.82,34,0,0
2367,1106,0,8894,0.376045,3760.45,34,0,0
2368,1107,0,8893,0.375991,3759.91,34,0,0
2369,1108,0,8892,0.375932,3759.32,34,0,0
2370,1109,0,8891,0.375877,3758.77,34,0,0
2371,1110,0,8890,0.375809,3758.09,34,0,0
2372,1110,0,8890,0.375724,3757.24,34,0,0
2373,1110,0,8890,0.375651,3756.51,34,0,0
2374,1111,0,8889,0.375585,3755.85,34,0,0
2375,1111,0,8889,0.375499,3754.99,34,0,0
2376,1111,0,8889,0.375439,3754.39,34,0,0
2377,1112,0,8888,0.375383,3753.83,34,0,0
2378,1112,0,8888,0.375338,3753.38,34,0,0
2379,1113,0,8887,0.375299,3752.99,34,0,0
2380,1113,0,8887,0.375254,3752.54,34,0,0
2381,1113,0,8887,0.375219,3752.19,34,0,0
2382,1113,0,8887,0.375191,3751.91,34,0,0
2383,1114,0,8886,0.375164,3751.64,34,0,0
2384,1114,0,8886,0.37511,3751.1,34,0,0
2385,1117,0,8883,0.375069,3750.69,34,0,0
2386,1117,0,8883,0.374975,3749.75,34,0,0
2387,1118,0,8882,0.374893,3748.93,34,0,0
2388,1119,0,8881,0.374823,3748.23,34,0,0
2389,1120,0,8880,0.374745,3747.45,34,0,0
2390,1122,0,8878,0.374651,3746.51,34,0,0
2391,1122,0,8878,0.374514,3745.14,34,0,0
2392,1123,0,8877,0.374401,3744.01,34,0,0
2393,1123,0,8877,0.37428,3742.8,34,0,0
2394,1124,0,8876,0.374181,3741.81,34,0,0
2395,1125,0,8875,0.374094,3740.94,34,0,0
2396,1126,0,8874,0.374009,3740.08,34,0,0
2397,1128,0,8872,0.37392,3739.2,34,0,0
2398,1129,0,8871,0.37378,3737.8,34,0,0
2399,1130,0,8870,0.373648,3736.48,34,0,0
2400,1131,0,8869,0.373527,3735.27,34,0,0
2401,1135,0,8865,0.373399,3733.99,34,0,0
2402,1135,0,8865,0.373225,3732.25,34,0,0
2403,1135,0,8865,0.373097,3730.97,34,0,0
2404,1138,0,8862,0.372993,3729.93,34,0,0
2405,1138,0,8862,0.37282,3728.2,34,0,0
2406,1138,0,8862,0.372711,3727.11,34,0,0
2407,1139,0,8861,0.372615,3726.15,34,0,0
2408,1140,0,8860,0.372506,3725.06,34,0,0
2409,1141,0,8859,0.3724,3724,34,0,0
2410,1142,0,8858,0.372292,3722.92,34,0,0
2411,1142,0,8858,0.372179,3721.79,34,0,0
2412,1143,0,8857,0.372089,3720.89,34,0,0
2413,1143,0,8857,0.372001,3720.01,34,0,0
2414,1145,0,8855,0.37195,3719.5,34,0,0
2415,1145,0,8855,0.371857,3718.57,34,0,0
2416,1145,0,8855,0.371786,3717.86,34,0,0
2417,1145,0,8855,0.371731,3717.31,34,0,0
2418,1147,0,8853,0.371686,3716.86,34,0,0
2419,1148,0,8852,0.371592,3715.92,34,0,0
2420,1150,0,8850,0.371505,3715.05,34,0,0
2421,1150,0,8850,0.371378,3713.78,34,0,0
2422,1151,0,8849,0.371283,3712.83,34,0,0
2423,1151,0,8849,0.371184,3711.84,34,0,0
2424,1154,0,8846,0.371121,3711.21,34,0,0
2425,1156,0,8844,0.37098,3709.8,34,0,0
2426,1157,0,8843,0.370834,3708.34,34,0,0
2427,1157,0,8843,0.370689,3706.89,34,0,0
2428,1157,0,8843,0.37056,3705.6,34,0,0
2429,1159,0,8841,0.370458,3704.58,34,0,0
2430,1160,0,8840,0.370333,3703.33,34,0,0
2431,1161,0,8839,0.370226,3702.26,34,0,0
2432,1161,0,8839,0.370129,3701.29,34,0,0
2433,1161,0,8839,0.37005,3700.5,34,0,0
2434,1161,0,8839,0.369988,3699.88,34,0,0
2435,1161,0,8839,0.369942,3699.42,34,0,0
2436,1161,0,8839,0.369897,3698.97,34,0,0
2437,1162,0,8838,0.369883,3698.83,34,0,0
2438,1163,0,8837,0.369854,3698.54,34,0,0
2439,1163,0,8837,0.369815,3698.15,34,0,0
2440,1164,0,8836,0.369782,3697.82,34,0,0
2441,1164,0,8836,0.369732,3697.32,34,0,0
2442,1164,0,8836,0.369691,3696.91,34,0,0
2443,1165,0,8835,0.369654,3696.54,34,0,0
2444,1166,0,8834,0.3696,3696,34,0,0
2445,1166,0,8834,0.369529,3695.29,34,0,0
2446,1166,0,8834,0.369473,3694.73,34,0,0
2447,1167,0,8833,0.369426,3694.26,34,0,0
2448,1167,0,8833,0.369346,3693.46,34,0,0
2449,1168,0,8832,0.36928,3692.8,34,0,0
2450,1170,0,8830,0.369197,3691.97,34,0,0
2451,1171,0,8829,0.369099,3690.99,34,0,0
2452,1172,0,8828,0.368988,3689.88,34,0,0
2453,1172,0,8828,0.368884,3688.84,34,0,0
2454,1172,0,8828,0.368801,3688.01,34,0,0
2455,1172,0,8828,0.368728,3687.28,34,0,0
2456,1173,0,8827,0.368657,3686.57,34,0,0
2457,1174,0,8826,0.3686,3686,34,0,0
2458,1174,0,8826,0.368541,3685.41,34,0,0
2459,1174,0,8826,0.368501,3685.01,34,0,0
2460,1177,0,8823,0.368466,3684.66,34,0,0
2461,1178,0,8822,0.368359,3683.59,34,0,0
2462,1178,0,8822,0.368255,3682.55,34,0,0
2463,1178,0,8822,0.368172,3681.72,34,0,0
2464,1178,0,8822,0.368099,3680.99,34,0,0
2465,1178,0,8822,0.368052,3680.52,34,0,0
2466,1178,0,8822,0.368012,3680.12,34,0,0
2467,1179,0,8821,0.367979,3679.79,34,0,0
2468,1179,0,8821,0.367931,3679.31,34,0,0
2469,1179,0,8821,0.367888,3678.88,34,0,0
2470,1180,0,8820,0.367851,3678.51,34,0,0
2471,1181,0,8819,0.367796,3677.96,34,0,0
2472,1181,0,8819,0.367743,3677.43,34,0,0
2473,1183,0,8817,0.367704,3677.04,34,0,0
2474,1185,0,8815,0.36763,3676.3,34,0,0
2475,1185,0,8815,0.36752,3675.2,34,0,0
2476,1185,0,8815,0.367432,3674.32,34,0,0
2477,1185,0,8815,0.367357,3673.57,34,0,0
2478,1185,0,8815,0.367289,3672.89,34,0,0
2479,1187,0,8813,0.36723,3672.3,34,0,0
2480,1187,0,8813,0.367157,3671.57,34,0,0
2481,1187,0,8813,0.367099,3670.99,34,0,0
2482,1188,0,8812,0.367063,3670.63,34,0,0
2483,1188,0,8812,0.366999,3669.99,34,0,0
2484,1188,0,8812,0.366944,3669.44,34,0,0
2485,1188,0,8812,0.366902,3669.02,34,0,0
2486,1188,0,8812,0.366861,3668.61,34,0,0
2487,1188,0,8812,0.366829,3668.29,34,0,0
2488,1188,0,8812,0.36681,3668.1,34,0,0
2489,1188,0,8812,0.366792,3667.92,34,0,0
2490,1189,0,8811,0.366779,3667.79,34,0,0
2491,1189,0,8811,0.366751,3667.51,34,0,0
2492,1189,0,8811,0.366728,3667.28,34,0,0
2493,1189,0,8811,0.36671,3667.1,34,0,0
2494,1189,0,8811,0.366691,3666.91,34,0,0
2495,1190,0,8810,0.366673,3666.73,34,0,0
2496,1190,0,8810,0.366634,3666.34,34,0,0
2497,1191,0,8809,0.366609,3666.09,34,0,0
2498,1191,0,8809,0.366559,3665.59,34,0,0
2499,1192,0,8808,0.366517,3665.17,34,0,0
2500,1192,0,8808,0.366468,3664.68,34,0,0
2501,1192,0,8808,0.366424,3664.24,34,0,0
2502,1193,0,8807,0.3664,3664,34,0,0
2503,1194,0,8806,0.366354,3663.54,34,0,0
2504,1195,0,8805,0.366292,3662.92,34,0,0
2505,1195,0,8805,0.366215,3662.15,34,0,0
2506,1195,0,8805,0.366151,3661.51,34,0,0
2507,1196,0,8804,0.366094,3660.94,34,0,0
2508,1197,0,8803,0.366022,3660.22,34,0,0
2509,1198,0,8802,0.365924,3659.24,34,0,0
2510,1198,0,8802,0.365813,3658.13,34,0,0
2511,1198,0,8802,0.365736,3657.36,34,0,0
2512,1201,0,8799,0.365677,3656.77,34,0,0
2513,1202,0,8798,0.365579,3655.79,34,0,0
2514,1205,0,8795,0.365486,3654.86,34,0,0
2515,1205,0,8795,0.365351,3653.51,34,0,0
2516,1206,0,8794,0.365239,3652.39,34,0,0
2517,1207,0,8793,0.365117,3651.17,34,0,0
2518,1208,0,8792,0.365008,3650.08,34,0,0
2519,1209,0,8791,0.364891,3648.91,34,0,0
2520,1209,0,8791,0.364759,3647.59,34,0,0
2521,1210,0,8790,0.364667,3646.67,34,0,0
2522,1210,0,8790,0.364561,3645.61,34,0,0
2523,1210,0,8790,0.364492,3644.92,34,0,0
2524,1211,0,8789,0.36445,3644.5,34,0,0
2525,1211,0,8789,0.364395,3643.95,34,0,0
2526,1212,0,8788,0.364348,3643.48,34,0,0
2527,1212,0,8788,0.364292,3642.92,34,0,0
2528,1212,0,8788,0.364253,3642.53,34,0,0
2529,1212,0,8788,0.364216,3642.16,34,0,0
2530,1212,0,8788,0.364183,3641.83,34,0,0
2531,1212,0,8788,0.364158,3641.58,34,0,0
2532,1214,0,8786,0.364133,3641.33,35,0,0
2533,1214,0,8786,0.364059,3640.59,35,0,0
2534,1215,0,8785,0.363996,3639.96,35,0,0
2535,1215,0,8785,0.363938,3639.38,35,0,0
2536,1216,0,8784,0.363891,3638.91,35,0,0
2537,1216,0,8784,0.363819,3638.19,35,0,0
2538,1219,0,8781,0.363778,3637.78,35,0,0
2539,1220,0,8780,0.363657,3636.57,35,0,0
2540,1220,0,8780,0.363538,3635.38,35,0,0
2541,1221,0,8779,0.36344,3634.4,35,0,0
2542,1221,0,8779,0.363331,3633.31,35,0,0
2543,1221,0,8779,0.363241,3632.41,35,0,0
2544,1222,0,8778,0.363178,3631.78,35,0,0
2545,1223,0,8777,0.363122,3631.22,35,0,0
2546,1225,0,8775,0.363044,3630.44,35,0,0
2547,1225,0,8775,0.362937,3629.37,35,0,0
2548,1226,0,8774,0.362863,3628.63,35,0,0
2549,1228,0,8772,0.362797,3627.97,35,0,0
2550,1229,0,8771,0.362684,3626.84,35,0,0
2551,1230,0,8770,0.362583,3625.83,35,0,0
2552,1231,0,8769,0.362494,3624.94,35,0,0
2553,1231,0,8769,0.362395,3623.95,35,0,0
2554,1233,0,8767,0.362318,3623.18,35,0,0
2555,1234,0,8766,0.362216,3622.16,35,0,0
2556,1234,0,8766,0.362123,3621.23,35,0,0
2557,1234,0,8766,0.36204,3620.4,35,0,0
2558,1235,0,8765,0.361972,3619.72,35,0,0
2559,1235,0,8765,0.361907,3619.07,35,0,0
2560,1238,0,8762,0.361845,3618.45,35,0,0
2561,1239,0,8761,0.361725,3617.25,35,0,0
2562,1241,0,8759,0.361613,3616.13,35,0,0
2563,1241,0,8759,0.361485,3614.85,35,0,0
2564,1241,0,8759,0.361379,3613.79,35,0,0
2565,1242,0,8758,0.361305,3613.05,35,0,0
2566,1243,0,8757,0.361231,3612.31,35,0,0
2567,1244,0,8756,0.361158,3611.58,35,0,0
2568,1244,0,8756,0.361068,3610.68,35,0,0
2569,1245,0,8755,0.361002,3610.02,35,0,0
2570,1245,0,8755,0.360919,3609.19,35,0,0
2571,1245,0,8755,0.36085,3608.5,35,0,0
2572,1245,0,8755,0.360795,3607.95,35,0,0
2573,1245,0,8755,0.360751,3607.51,35,0,0
2574,1246,0,8754,0.360714,3607.14,35,0,0
2575,1247,0,8753,0.360656,3606.56,35,0,0
2576,1249,0,8751,0.360575,3605.75,35,0,0
2577,1249,0,8751,0.360459,3604.59,35,0,0
2578,1250,0,8750,0.360369,3603.69,35,0,0
2579,1251,0,8749,0.360267,3602.67,35,0,0
2580,1252,0,8748,0.360165,3601.65,35,0,0
2581,1252,0,8748,0.360058,3600.58,35,0,0
2582,1252,0,8748,0.359976,3599.76,35,0,0
2583,1253,0,8747,0.359895,3598.95,35,0,0
2584,1255,0,8745,0.359826,3598.26,35,0,0
2585,1257,0,8743,0.359728,3597.28,35,0,0
2586,1259,0,8741,0.359607,3596.07,35,0,0
2587,1260,0,8740,0.359449,3594.49,35,0,0
2588,1260,0,8740,0.359311,3593.11,35,0,0
2589,1261,0,8739,0.359192,3591.92,35,0,0
2590,1261,0,8739,0.359081,3590.81,35,0,0
2591,1263,0,8737,0.35899,3589.9,35,0,0
2592,1264,0,8736,0.358879,3588.79,35,0,0
2593,1266,0,8734,0.358772,3587.72,35,0,0
2594,1267,0,8733,0.35866,3586.6,35,0,0
2595,1269,0,8731,0.358545,3585.45,35,0,0
2596,1271,0,8729,0.358422,3584.22,35,0,0
2597,1273,0,8727,0.358293,3582.93,35,0,0
2598,1274,0,8726,0.358133,3581.33,35,0,0
2599,1275,0,8725,0.357982,3579.82,35,0,0
2600,1275,0,8725,0.357839,3578.39,35,0,0
2601,1276,0,8724,0.357719,3577.19,35,0,0
2602,1277,0,8723,0.357609,3576.09,36,0,0
2603,1277,0,8723,0.35749,3574.9,36,0,0
2604,1281,0,8719,0.357407,3574.07,36,0,0
2605,1281,0,8719,0.357255,3572.55,36,0,0
2606,1283,0,8717,0.357146,3571.46,36,0,0
2607,1283,0,8717,0.357006,3570.06,36,0,0
2608,1283,0,8717,0.356885,3568.85,36,0,0
2609,1286,0,8714,0.356789,3567.89,36,0,0
2610,1287,0,8713,0.356656,3566.56,36,0,0
2611,1287,0,8713,0.356533,3565.33,36,0,0
2612,1289,0,8711,0.356432,3564.32,36,0,0
2613,1292,0,8708,0.356304,3563.04,36,0,0
2614,1292,0,8708,0.356152,3561.52,36,0,0
2615,1292,0,8708,0.356045,3560.45,36,0,0
2616,1295,0,8705,0.355954,3559.54,36,0,0
2617,1295,0,8705,0.3558,3558,36,0,0
2618,1295,0,8705,0.355676,3556.76,36,0,0
2619,1295,0,8705,0.355578,3555.78,36,0,0
2620,1295,0,8705,0.355492,3554.92,36,0,0
2621,1297,0,8703,0.35542,3554.2,36,0,0
2622,1297,0,8703,0.355308,3553.08,36,0,0
2623,1298,0,8702,0.355222,3552.22,36,0,0
2624,1299,0,8701,0.355137,3551.37,37,0,0
2625,1299,0,8701,0.355047,3550.47,37,0,0
2626,1300,0,8700,0.354966,3549.66,37,0,0
2627,1302,0,8698,0.354876,3548.76,37,0,0
2628,1304,0,8696,0.35476,3547.6,37,0,0
2629,1305,0,8695,0.354634,3546.34,37,0,0
2630,1305,0,8695,0.354508,3545.08,37,0,0
2631,1305,0,8695,0.354419,3544.19,37,0,0
2632,1307,0,8693,0.354345,3543.45,37,0,0
2633,1310,0,8690,0.354247,3542.47,37,0,0
2634,1312,0,8688,0.354121,3541.21,37,0,0
2635,1313,0,8687,0.353995,3539.95,37,0,0
2636,1313,0,8687,0.353871,3538.71,37,0,0
2637,1313,0,8687,0.353767,3537.67,37,0,0
2638,1314,0,8686,0.353684,3536.84,37,0,0
2639,1315,0,8685,0.353578,3535.78,37,0,0
2640,1317,0,8683,0.353463,3534.63,37,0,0
2641,1318,0,8682,0.353325,3533.25,37,0,0
2642,1318,0,8682,0.353196,3531.96,37,0,0
2643,1318,0,8682,0.353093,3530.93,37,0,0
2644,1318,0,8682,0.352997,3529.97,37,0,0
2645,1319,0,8681,0.35292,3529.2,37,0,0
2646,1319,0,8681,0.352832,3528.32,37,0,0
2647,1320,0,8680,0.352764,3527.64,37,0,0
2648,1321,0,8679,0.352707,3527.07,37,0,0
2649,1322,0,8678,0.35265,3526.5,37,0,0
2650,1322,0,8678,0.352585,3525.85,37,0,0
2651,1323,0,8677,0.352528,3525.28,37,0,0
2652,1324,0,8676,0.352476,3524.76,37,0,0
2653,1324,0,8676,0.35241,3524.09,37,0,0
2654,1328,0,8672,0.35235,3523.5,38,0,0
2655,1328,0,8672,0.352196,3521.96,38,0,0
2656,1329,0,8671,0.352074,3520.74,38,0,0
2657,1329,0,8671,0.351954,3519.54,38,0,0
2658,1329,0,8671,0.351839,3518.39,38,0,0
2659,1329,0,8671,0.351739,3517.39,38,0,0
2660,1332,0,8668,0.351662,3516.62,38,0,0
2661,1332,0,8668,0.351534,3515.34,38,0,0
2662,1332,0,8668,0.351442,3514.42,38,0,0
2663,1333,0,8667,0.351363,3513.63,38,0,0
2664,1334,0,8666,0.351285,3512.85,38,0,0
2665,1334,0,8666,0.351222,3512.22,38,0,0
2666,1335,0,8665,0.351167,3511.67,38,0,0
2667,1336,0,8664,0.351092,3510.92,38,0,0
2668,1336,0,8664,0.350997,3509.97,38,0,0
2669,1337,0,8663,0.350918,3509.18,38,0,0
2670,1338,0,8662,0.350833,3508.33,38,0,0
2671,1338,0,8662,0.350737,3507.37,38,0,0
2672,1338,0,8662,0.350666,3506.66,38,0,0
2673,1338,0,8662,0.350609,3506.09,38,0,0
2674,1338,0,8662,0.350572,3505.72,38,0,0
2675,1338,0,8662,0.350548,3505.48,38,0,0
2676,1338,0,8662,0.350525,3505.25,38,0,0
2677,1339,0,8661,0.3505,3505,38,0,0
2678,1339,0,8661,0.350464,3504.64,38,0,0
2679,1340,0,8660,0.350441,3504.41,38,0,0
2680,1340,0,8660,0.350393,3503.93,38,0,0
2681,1340,0,8660,0.350348,3503.48,38,0,0
2682,1340,0,8660,0.350314,3503.14,38,0,0
2683,1340,0,8660,0.35028,3502.8,38,0,0
2684,1341,0,8659,0.350248,3502.48,38,0,0
2685,1341,0,8659,0.350213,3502.13,38,0,0
2686,1342,0,8658,0.350188,3501.88,38,0,0
